peak_f,peak_r,t_peak_f,t_peak_r,total_shares_f,total_shares_r,reach_fake,reach_real,label,features,update_scheme,run_index,seed,json_path,param_N,param_T,param_beta_see,param_beta_share_f,param_beta_share_r,param_seeds_f0,param_seeds_r0,param_gamma_correction,param_gamma_switch,param_delta_decay_f,param_delta_decay_r,param_rng_seed,param_update_scheme,param_micro_async,param_micro_refractory,param_micro_misclass,param_macro_hetero,param_macro_spatial,param_tau_post,param_eta_misclass,param_hetero_sd,param_spatial_strength,param_spatial_mode
608,2138,26,58,2843,5859,0.6456,1.0,spatial,spatial,sync,10,437175,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\spatial_20251012-203106\CA_run_10.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,437175,sync,False,False,False,False,True,3,0.02,0.2,0.35,radial
617,2145,30,57,2858,5696,0.6552,1.0,spatial,spatial,sync,11,437176,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\spatial_20251012-203106\CA_run_11.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,437176,sync,False,False,False,False,True,3,0.02,0.2,0.35,radial
553,2125,26,56,2488,5951,0.5552,1.0,spatial,spatial,sync,12,437177,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\spatial_20251012-203106\CA_run_12.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,437177,sync,False,False,False,False,True,3,0.02,0.2,0.35,radial
383,2136,29,59,2046,5891,0.5696,1.0,spatial,spatial,sync,13,437178,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\spatial_20251012-203106\CA_run_13.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,437178,sync,False,False,False,False,True,3,0.02,0.2,0.35,radial
411,2151,26,58,2296,6138,0.6496,1.0,spatial,spatial,sync,14,437179,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\spatial_20251012-203106\CA_run_14.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,437179,sync,False,False,False,False,True,3,0.02,0.2,0.35,radial
291,2123,22,58,1784,6006,0.5952,1.0,spatial,spatial,sync,15,437180,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\spatial_20251012-203106\CA_run_15.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,437180,sync,False,False,False,False,True,3,0.02,0.2,0.35,radial
588,2127,24,57,2555,5888,0.5748,1.0,spatial,spatial,sync,16,437181,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\spatial_20251012-203106\CA_run_16.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,437181,sync,False,False,False,False,True,3,0.02,0.2,0.35,radial
591,2112,29,58,2844,5798,0.6296,1.0,spatial,spatial,sync,17,437182,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\spatial_20251012-203106\CA_run_17.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,437182,sync,False,False,False,False,True,3,0.02,0.2,0.35,radial
474,2121,23,54,2416,6037,0.5632,1.0,spatial,spatial,sync,18,437183,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\spatial_20251012-203106\CA_run_18.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,437183,sync,False,False,False,False,True,3,0.02,0.2,0.35,radial
250,2124,27,58,1754,5775,0.6444,1.0,spatial,spatial,sync,19,437184,C:\Users\John Koh\Desktop\Australia\University\2025 Sem 2\CITS 4403\Project\data\runs\ca\spatial_20251012-203106\CA_run_19.json,50,60,0.35,0.5,0.4,6,5,0.7,0.3,0.12,0.06,437184,sync,False,False,False,False,True,3,0.02,0.2,0.35,radial
